period,source,target,mode,route,flow_persons
午高峰,T_7,TYGY,b,T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,17.49
午高峰,T_25,TYGY,p,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,17.16
午高峰,T_25,XYST,p,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST,23.17
午高峰,T_6,SYJ,b,T_6 -> N44 -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,79.37
午高峰,T_16,GYST,p,T_16 -> N16 -> N30 -> XYST -> N29 -> GYST,35.19
午高峰,T_3,SYJ,p,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,24.91
午高峰,T_5,SYJ,b,T_5 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,66.11
午高峰,T_4,XYGY,p,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,22.3
午高峰,T_8,TYGY,b,T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,25.24
午高峰,T_8,GYST,p,T_8 -> N42 -> T_7 -> N32 -> GYST,79.91
午高峰,T_4,SYJ,b,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,22.03
午高峰,T_25,XYGY,b,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,31.94
午高峰,T_16,CYGY,p,T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,67.93
午高峰,T_2,XYGY,p,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,21.25
午高峰,T_6,TYGY,b,T_6 -> N44 -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,23.99
午高峰,T_25,SYJ,c,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,30.61
午高峰,T_9,TYGY,b,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,22.92
午高峰,T_10,TYGY,b,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,21.76
午高峰,T_3,XYGY,p,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,18.96
午高峰,T_16,XYST,b,T_16 -> N16 -> N30 -> XYST,67.69
午高峰,T_1,TYST,p,T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> TYST,73.09
午高峰,T_5,XYST,p,T_5 -> N16 -> N30 -> XYST,63.06
午高峰,T_16,GYGY,p,T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,14.45
午高峰,T_16,XYGY,b,T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,28.91
午高峰,T_7,XYGY,p,T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,59.92
午高峰,T_9,GYST,p,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST,45.03
午高峰,T_6,XYST,p,T_6 -> N44 -> N29 -> XYST,54.82
午高峰,T_7,TYGY,p,T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,11.13
午高峰,T_6,GYST,p,T_6 -> N44 -> N29 -> GYST,50.68
午高峰,T_7,SYJ,b,T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,49.16
午高峰,T_10,GYST,p,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST,21.96
午高峰,T_25,GYGY,b,T_25 -> N48 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,12.44
午高峰,T_5,XYGY,p,T_5 -> N16 -> N30 -> XYST -> N12 -> XYGY,39.83
午高峰,T_16,TYST,b,T_16 -> N15 -> T_2 -> N14 -> TYST,61.08
午高峰,T_8,XYGY,p,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,45.79
午高峰,T_4,TYGY,b,T_4 -> N4 -> TYGY,59.16
午高峰,T_6,XYGY,p,T_6 -> N44 -> N29 -> XYST -> N12 -> XYGY,46.42
午高峰,T_8,TYGY,p,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,16.06
午高峰,T_2,TYGY,b,T_2 -> N14 -> N4 -> TYGY,15.97
午高峰,T_4,SYJ,p,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,14.02
午高峰,T_25,XYGY,p,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,18.48
午高峰,T_6,TYGY,p,T_6 -> N44 -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,15.27
午高峰,T_4,TYST,b,T_4 -> N14 -> TYST,52.76
午高峰,T_9,TYGY,p,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,13.73
午高峰,T_7,GYGY,p,T_7 -> N46 -> N33 -> N61 -> GYGY,20.54
午高峰,T_1,XYGY,b,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,12.8
午高峰,T_8,XYST,p,T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST,40.96
午高峰,T_25,GYST,b,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST,18.62
午高峰,T_3,TYGY,b,T_3 -> N3 -> TYGY,50.31
午高峰,T_4,GYGY,b,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.83
午高峰,T_9,XYST,p,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST,28.13
午高峰,T_10,TYGY,p,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,13.85
午高峰,T_16,SYJ,c,T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,15.95
午高峰,T_2,GYGY,b,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,9.54
午高峰,T_7,XYST,p,T_7 -> N32 -> GYST -> N29 -> XYST,40.54
午高峰,T_2,SYJ,b,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,11.91
午高峰,T_25,CYGY,p,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,19.01
午高峰,T_2,TYST,b,T_2 -> N14 -> TYST,46.31
午高峰,T_7,GYST,b,T_7 -> N32 -> GYST,45.48
午高峰,T_10,SYJ,c,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,15.58
午高峰,T_9,XYGY,b,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,22.5
午高峰,T_1,TYGY,b,T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> N4 -> TYGY,12.25
午高峰,T_3,GYGY,b,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,9.22
午高峰,T_1,XYST,p,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST,14.78
午高峰,T_9,SYJ,c,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,21.56
午高峰,T_10,XYGY,b,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,14.47
午高峰,T_5,TYGY,b,T_5 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,11.52
午高峰,T_25,GYGY,p,T_25 -> N48 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,8.58
午高峰,T_5,TYST,p,T_5 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,38.89
午高峰,T_4,CYGY,p,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,13.38
午高峰,T_3,TYST,b,T_3 -> N4 -> N14 -> TYST,38.07
午高峰,T_10,XYST,b,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST,13.19
午高峰,T_1,GYGY,b,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,6.1
午高峰,T_2,CYGY,p,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,12.75
午高峰,T_8,SYJ,c,T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,24.13
午高峰,T_5,GYST,p,T_5 -> N16 -> N30 -> XYST -> N28 -> GYST,28.16
午高峰,T_25,XYST,b,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST,13.0
午高峰,T_1,SYJ,c,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,8.8
午高峰,T_5,GYGY,b,T_5 -> N16 -> N30 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,4.01
午高峰,T_16,GYST,b,T_16 -> N16 -> N30 -> XYST -> N29 -> GYST,6.28
午高峰,T_8,GYGY,b,T_8 -> N42 -> T_7 -> N46 -> N33 -> N61 -> GYGY,11.99
午高峰,T_1,XYGY,p,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,8.15
午高峰,T_6,GYGY,b,T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,10.85
午高峰,T_3,CYGY,p,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,11.38
午高峰,T_3,XYST,p,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST,11.32
午高峰,T_4,GYGY,p,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,5.84
午高峰,T_4,XYGY,b,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,7.96
午高峰,T_8,GYST,b,T_8 -> N42 -> T_7 -> N32 -> GYST,23.26
午高峰,T_9,GYGY,b,T_9 -> N48 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,5.7
午高峰,T_16,CYGY,b,T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,24.26
午高峰,T_7,CYGY,p,T_7 -> N32 -> GYST -> N28 -> CYGY,30.81
午高峰,T_2,XYST,p,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST,10.73
午高峰,T_2,XYGY,b,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,7.59
午高峰,T_2,GYGY,p,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,6.07
午高峰,T_10,GYGY,b,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,4.92
午高峰,T_25,TYGY,c,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,8.33
午高峰,T_9,XYGY,p,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,13.86
午高峰,T_3,GYGY,p,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,4.97
午高峰,T_3,XYGY,b,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,6.77
午高峰,T_16,TYGY,c,T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,7.61
午高峰,T_3,SYJ,c,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,6.67
午高峰,T_10,XYGY,p,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,9.21
午高峰,T_5,CYGY,p,T_5 -> N16 -> N30 -> XYST -> N28 -> CYGY,20.57
午高峰,T_8,CYGY,p,T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,19.19
午高峰,T_1,TYST,b,T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> TYST,26.1
午高峰,T_5,XYST,b,T_5 -> N16 -> N30 -> XYST,25.12
午高峰,T_25,TYST,b,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,9.43
午高峰,T_7,XYGY,b,T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,21.83
午高峰,T_9,GYST,b,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST,16.08
午高峰,T_6,CYGY,p,T_6 -> N44 -> N29 -> N28 -> CYGY,12.43
午高峰,T_6,XYST,b,T_6 -> N44 -> N29 -> XYST,20.8
午高峰,T_10,XYST,p,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST,8.4
午高峰,T_9,CYGY,p,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,15.05
午高峰,T_1,GYGY,p,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,3.88
午高峰,T_6,GYST,b,T_6 -> N44 -> N29 -> GYST,18.87
午高峰,T_1,GYST,b,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST,6.0
午高峰,T_10,GYST,b,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST,7.84
午高峰,T_1,CYGY,b,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,7.68
午高峰,T_5,XYGY,b,T_5 -> N16 -> N30 -> XYST -> N12 -> XYGY,16.41
午高峰,T_5,GYGY,p,T_5 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,3.65
午高峰,T_8,GYGY,p,T_8 -> N42 -> T_7 -> N46 -> N33 -> N61 -> GYGY,8.0
午高峰,T_8,XYGY,b,T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,14.17
午高峰,T_3,GYST,p,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST,7.63
午高峰,T_4,XYST,p,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST,7.32
午高峰,T_6,GYGY,p,T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,8.29
午高峰,T_6,XYGY,b,T_6 -> N44 -> N29 -> XYST -> N12 -> XYGY,16.58
午高峰,T_16,GYGY,c,T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,2.06
午高峰,T_9,GYGY,p,T_9 -> N48 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,3.96
午高峰,T_6,SYJ,c,T_6 -> N44 -> N29 -> XYST -> N12 -> XYGY -> N13 -> SYJ,15.23
午高峰,T_7,TYGY,c,T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,5.4
午高峰,T_10,GYGY,p,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,3.45
午高峰,T_5,SYJ,c,T_5 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,14.14
午高峰,T_7,GYGY,b,T_7 -> N46 -> N33 -> N61 -> GYGY,10.09
午高峰,T_8,XYST,b,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST,11.58
午高峰,T_9,XYST,b,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST,10.64
午高峰,T_10,CYGY,b,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,6.2
午高峰,T_2,GYST,p,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST,2.6
午高峰,T_7,XYST,b,T_7 -> N32 -> GYST -> N29 -> XYST,14.19
午高峰,T_25,CYGY,b,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,6.22
午高峰,T_25,TYST,p,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,5.73
午高峰,T_8,TYGY,c,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,4.59
午高峰,T_4,SYJ,c,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,4.01
午高峰,T_25,XYGY,c,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,5.54
午高峰,T_6,TYGY,c,T_6 -> N44 -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,4.36
午高峰,T_1,XYST,b,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST,5.28
午高峰,T_16,XYST,c,T_16 -> N16 -> N30 -> XYST,13.29
午高峰,T_9,TYGY,c,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,3.92
午高峰,T_16,XYGY,c,T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,6.02
午高峰,T_1,GYST,p,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST,2.15
午高峰,T_10,TYST,b,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,4.74
午高峰,T_1,CYGY,p,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,4.89
午高峰,T_10,TYGY,c,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,3.72
午高峰,T_5,TYST,b,T_5 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,13.89
午高峰,T_4,CYGY,b,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,4.78
午高峰,T_4,GYST,p,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST,2.02
午高峰,T_2,CYGY,b,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,4.34
午高峰,T_9,TYST,b,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,6.43
午高峰,T_5,GYST,b,T_5 -> N16 -> N30 -> XYST -> N28 -> GYST,2.35
午高峰,T_7,SYJ,c,T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY -> N13 -> SYJ,7.91
午高峰,T_16,TYST,c,T_16 -> N15 -> T_2 -> N14 -> TYST,12.22
午高峰,T_4,TYGY,c,T_4 -> N4 -> TYGY,11.83
午高峰,T_3,CYGY,b,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,3.87
午高峰,T_3,XYST,b,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST,3.85
午高峰,T_25,GYGY,c,T_25 -> N48 -> N49 -> T_7 -> N46 -> N33 -> N61 -> GYGY,2.07
午高峰,T_10,CYGY,p,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,3.76
午高峰,T_2,TYGY,c,T_2 -> N14 -> N4 -> TYGY,3.01
午高峰,T_7,CYGY,b,T_7 -> N32 -> GYST -> N28 -> CYGY,11.0
午高峰,T_2,XYST,b,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST,3.65
午高峰,T_6,TYST,b,T_6 -> N44 -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,6.57
午高峰,T_4,TYST,c,T_4 -> N14 -> TYST,10.55
午高峰,T_8,TYST,b,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,5.27
午高峰,T_25,GYST,c,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST,3.72
午高峰,T_3,TYGY,c,T_3 -> N3 -> TYGY,10.06
午高峰,T_2,SYJ,c,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY -> N13 -> SYJ,2.38
午高峰,T_5,CYGY,b,T_5 -> N16 -> N30 -> XYST -> N28 -> CYGY,7.35
午高峰,T_8,CYGY,b,T_8 -> N42 -> T_7 -> N32 -> GYST -> N28 -> CYGY,7.32
午高峰,T_1,XYGY,c,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,2.33
午高峰,T_2,TYST,c,T_2 -> N14 -> TYST,9.26
午高峰,T_4,GYGY,c,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.46
午高峰,T_7,GYST,c,T_7 -> N32 -> GYST,9.1
午高峰,T_10,TYST,p,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,3.02
午高峰,T_6,CYGY,b,T_6 -> N44 -> N29 -> N28 -> CYGY,4.44
午高峰,T_2,GYGY,c,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.87
午高峰,T_1,TYGY,c,T_1 -> N25 -> N26 -> N27 -> T_2 -> N14 -> N4 -> TYGY,2.31
午高峰,T_9,CYGY,b,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> CYGY,5.37
午高峰,T_9,TYST,p,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,4.64
午高峰,T_5,TYGY,c,T_5 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> N4 -> TYGY,2.17
午高峰,T_9,XYGY,c,T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N12 -> XYGY,4.49
午高峰,T_3,GYST,b,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N28 -> GYST,0.52
午高峰,T_3,GYGY,c,T_3 -> N5 -> N6 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.9
午高峰,T_3,TYST,c,T_3 -> N4 -> N14 -> TYST,7.61
午高峰,T_10,XYGY,c,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST -> N12 -> XYGY,2.51
午高峰,T_4,XYST,b,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST,2.49
午高峰,T_25,XYST,c,T_25 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N29 -> XYST,2.48
午高峰,T_7,TYST,b,T_7 -> N32 -> GYST -> N28 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,5.09
午高峰,T_16,GYST,c,T_16 -> N16 -> N30 -> XYST -> N28 -> GYST,3.08
午高峰,T_10,XYST,c,T_10 -> N38 -> T_9 -> N48 -> N49 -> T_7 -> N32 -> GYST -> N28 -> XYST,1.37
午高峰,T_6,TYST,p,T_6 -> N44 -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,4.18
午高峰,T_8,TYST,p,T_8 -> N42 -> T_7 -> N32 -> GYST -> N29 -> XYST -> N30 -> N16 -> T_16 -> N15 -> T_2 -> N14 -> TYST,2.68
午高峰,T_1,GYGY,c,T_1 -> N25 -> N26 -> N27 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,0.78
午高峰,T_4,XYGY,c,T_4 -> N14 -> T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,1.59
午高峰,T_8,GYST,c,T_8 -> N42 -> T_7 -> N32 -> GYST,4.12
午高峰,T_5,GYGY,c,T_5 -> N16 -> N30 -> XYST -> N28 -> GYST -> N31 -> N33 -> N61 -> GYGY,1.77
午高峰,T_8,GYGY,c,T_8 -> N42 -> T_7 -> N46 -> N33 -> N61 -> GYGY,3.43
午高峰,T_16,CYGY,c,T_16 -> N16 -> N30 -> XYST -> N28 -> CYGY,4.85
午高峰,T_2,GYST,b,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N29 -> GYST,2.06
午高峰,T_2,XYGY,c,T_2 -> N15 -> T_16 -> N16 -> N30 -> XYST -> N12 -> XYGY,1.52
午高峰,T_6,GYGY,c,T_6 -> N44 -> N29 -> GYST -> N31 -> N33 -> N61 -> GYGY,2.27
